id,product_code,product_weight_kg,fat_content,shelf_visibility,product_category,product_price,store_code,store_age_years,store_size,store_location_tier,store_format,total_sales
row_00237,PRD-059SC5,20.663,Low Fat,0.0455,Health and Hygiene,145.12,STORE-HL7,23,Medium,Tier_3,Superstore,4137.24
row_00238,PRD-1WMMME,15.213,Low Fat,0.0154,OTHERS,142.34,STORE-DKU,30,,Tier_2,Standard Supermarket,2638.76
row_00239,PRD-4OOJQX,8.774,Low Fat,0.0859,Snack Foods,167.77,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1405.89
row_00240,PRD-TT69UA,7.375,Low Fat,0.0532,canned,122.17,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3321.95
row_00241,PRD-BE4HW4,11.661,Low Fat,0.0746,baking goods,121.45,STORE-DKU,30,,Tier_2,Standard Supermarket,2104.62
row_00242,PRD-I4J38V,12.905,Low Fat,0.0643,FROZEN FOODS,147.03,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2185.79
row_00243,PRD-4GYSMJ,8.722,Low Fat,0.1681,Household,211.39,STORE-JOR,34,,Tier_3,Corner Shop,203.82
row_00244,PRD-U0CRF5,14.149,Regular,0.0256,fruits and vegetables,200.84,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2786.2
row_00245,PRD-T93K2H,11.025,Low Fat,0.0655,Household,191.77,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2643.16
row_00246,PRD-KDGVNM,6.633,Low Fat,0.0557,CANNED,144.62,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2060.29
row_00248,PRD-E42X6G,,Regular,0.0633,Dairy,90.6,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3668.03
row_00250,PRD-PKT9A9,15.253,Regular,0.0558,Canned,59.24,STORE-9RG,28,Small,Tier_2,Standard Supermarket,969.35
row_00251,PRD-DZ26FO,11.322,Low Fat,0.0176,Canned,178.13,STORE-HL7,23,Medium,Tier_3,Superstore,1459.57
row_00253,PRD-2I4RKK,8.352,Low Fat,0.1175,health and hygiene,65.37,STORE-HL7,23,Medium,Tier_3,Superstore,845.26
row_00255,PRD-G1X3J1,11.674,Low Fat,0.1155,Soft Drinks,198.25,STORE-HL7,23,Medium,Tier_3,Superstore,3708.23
row_00257,PRD-ETAGHN,,Regular,0.0404,snack foods,208.34,STORE-T5G,47,Small,Tier_1,Corner Shop,218.25
row_00258,PRD-031L36,6.637,Regular,0.0,Baking Goods,93.42,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1183.33
row_00259,PRD-ZHWW3L,,Regular,0.0,Meat,95.27,STORE-T5G,47,Small,Tier_1,Corner Shop,192.71
row_00261,PRD-0G6HSH,,Regular,0.0807,BAKING GOODS,151.46,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1853.64
row_00262,PRD-Y0IY1L,8.553,Low Fat,0.03,snack foods,186.73,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,5526.28
row_00263,PRD-2P3YVB,,Low Fat,0.0781,SOFT DRINKS,187.68,STORE-T5G,47,Small,Tier_1,Corner Shop,730.11
row_00264,PRD-PXZYDW,15.512,Low Fat,0.0569,HOUSEHOLD,136.2,STORE-HL7,23,Medium,Tier_3,Superstore,1236.43
row_00267,PRD-ZBM21Y,21.233,Low Fat,0.0208,Baking Goods,156.88,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3834.15
row_00268,PRD-C2MU46,17.87,Low Fat,0.0146,Snack Foods,191.68,STORE-DKU,30,,Tier_2,Standard Supermarket,2328.8
row_00270,PRD-9YFZQL,9.916,Low Fat,0.1031,Snack Foods,147.16,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1169.6
row_00271,PRD-8CLUBN,,Regular,0.0414,Snack Foods,37.1,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,757.12
row_00272,PRD-SE05IT,20.196,Low Fat,0.0607,baking goods,231.53,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4480.55
row_00273,PRD-AV3JCJ,16.922,Regular,0.2154,Breakfast,39.33,STORE-JOR,34,,Tier_3,Corner Shop,39.63
row_00274,PRD-ILCMG5,6.345,Regular,0.0493,Fruits and Vegetables,144.88,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2773.4
row_00275,PRD-1ZUYZY,9.021,Regular,0.0457,fruits and vegetables,170.76,STORE-OYG,25,,Tier_2,Standard Supermarket,2789.98
row_00276,PRD-9YFZQL,10.134,Low Fat,0.0,Snack Foods,149.59,STORE-JOR,34,,Tier_3,Corner Shop,740.51
row_00277,PRD-VQ553K,14.9,Regular,0.0608,Fruits and Vegetables,174.52,STORE-OYG,25,,Tier_2,Standard Supermarket,2048.95
row_00278,PRD-PTOMJB,8.005,Low Fat,0.0358,SOFT DRINKS,169.93,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2649.46
row_00279,PRD-08I4W0,5.653,Low Fat,0.0796,baking goods,39.17,STORE-9RG,28,Small,Tier_2,Standard Supermarket,537.02
row_00280,PRD-ONGWUL,12.935,Low Fat,0.0402,HOUSEHOLD,257.68,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4832.21
row_00281,PRD-R1N6UV,17.994,Low Fat,0.0139,HOUSEHOLD,226.69,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1591.33
row_00282,PRD-J8GI5O,5.991,Regular,0.1054,FROZEN FOODS,217.0,STORE-HL7,23,Medium,Tier_3,Superstore,1466.6
row_00284,PRD-4GYSMJ,8.755,Low Fat,0.0957,HOUSEHOLD,206.15,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,7184.38
row_00285,PRD-H56OB4,9.466,Low Fat,0.0458,Household,105.34,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1639.09
row_00286,PRD-FSOZPT,,Regular,0.1286,Soft Drinks,229.76,STORE-T5G,47,Small,Tier_1,Corner Shop,901.39
row_00287,PRD-B0BAVM,15.588,Low Fat,0.0341,Household,122.81,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2725.23
row_00289,PRD-24SCOS,6.04,Low Fat,0.0036,hard drinks,155.83,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3016.63
row_00290,PRD-B9OF3M,17.016,Low Fat,0.0854,Fruits and Vegetables,251.81,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3960.97
row_00291,PRD-WTXI27,13.486,Low Fat,0.0764,dairy,75.39,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,629.01
row_00292,PRD-WFA6ZI,,Low Fat,0.0362,Dairy,243.69,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,10477.97
row_00294,PRD-4TK3B3,8.784,Regular,0.057,FROZEN FOODS,135.27,STORE-DKU,30,,Tier_2,Standard Supermarket,1465.68
row_00295,PRD-T93K2H,11.635,Low Fat,0.0694,HOUSEHOLD,192.87,STORE-YLW,35,Small,Tier_1,Standard Supermarket,372.33
row_00297,PRD-3BD4Z1,5.921,Low Fat,0.032,fruits and vegetables,156.91,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2793.13
row_00299,PRD-J4EFFF,8.184,Low Fat,0.0447,dairy,85.17,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1549.79
row_00300,PRD-R5JEK1,8.769,Regular,0.0534,snack foods,117.36,STORE-JOR,34,,Tier_3,Corner Shop,442.04
row_00302,PRD-U9W2MB,,Regular,0.1568,Fruits and Vegetables,142.5,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,6072.95
row_00303,PRD-AVC2UI,15.539,Regular,0.1149,FRUITS AND VEGETABLES,192.21,STORE-HL7,23,Medium,Tier_3,Superstore,2562.83
row_00304,PRD-0U2BL3,15.234,Low Fat,0.1053,Snack Foods,142.77,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1772.09
row_00306,PRD-2T1TDG,9.145,Low Fat,0.0743,HARD DRINKS,193.01,STORE-JOR,34,,Tier_3,Corner Shop,379.55
row_00307,PRD-X7RF1F,10.013,Low Fat,0.0408,Snack Foods,42.84,STORE-AGY,45,Large,Tier_3,Standard Supermarket,174.64
row_00308,PRD-V82DIB,11.551,Regular,0.0113,Meat,110.96,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1671.46
row_00309,PRD-NA7L0E,,Regular,0.0,canned,169.98,STORE-T5G,47,Small,Tier_1,Corner Shop,350.85
row_00310,PRD-KDGVNM,,Low Fat,0.0549,canned,147.43,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4404.89
row_00311,PRD-TV6685,18.067,Low Fat,0.0508,fruits and vegetables,143.82,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3386.28
row_00312,PRD-SB61LG,20.789,Regular,0.08,FRUITS AND VEGETABLES,184.3,STORE-JOR,34,,Tier_3,Corner Shop,574.75
row_00313,PRD-V3EOYY,,Low Fat,0.1243,Breads,218.46,STORE-T5G,47,Small,Tier_1,Corner Shop,430.1
row_00314,PRD-EF6Y39,10.424,Regular,0.0222,Snack Foods,139.77,STORE-JOR,34,,Tier_3,Corner Shop,297.46
row_00315,PRD-OF2TX0,7.689,Low Fat,0.1039,SNACK FOODS,112.58,STORE-YLW,35,Small,Tier_1,Standard Supermarket,639.79
row_00316,PRD-F727XE,,Low Fat,0.0,SNACK FOODS,122.98,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1698.1
row_00317,PRD-EOGKKC,14.835,Low Fat,0.011,others,57.03,STORE-OYG,25,,Tier_2,Standard Supermarket,981.48
row_00318,PRD-BUK3XF,21.284,Low Fat,0.0206,Fruits and Vegetables,105.24,STORE-YLW,35,Small,Tier_1,Standard Supermarket,896.55
row_00319,PRD-8UHW94,5.822,Regular,0.0311,FROZEN FOODS,104.42,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2011.6
row_00320,PRD-VOYP59,17.006,Regular,0.1252,fruits and vegetables,184.69,STORE-OYG,25,,Tier_2,Standard Supermarket,2928.57
row_00321,PRD-EOGKKC,,Low Fat,0.0191,Others,58.38,STORE-T5G,47,Small,Tier_1,Corner Shop,222.96
row_00324,PRD-MNEL25,17.412,Regular,0.0472,Snack Foods,116.5,STORE-HL7,23,Medium,Tier_3,Superstore,2634.01
row_00326,PRD-2G2HFD,9.697,Low Fat,0.0,Household,166.11,STORE-DKU,30,,Tier_2,Standard Supermarket,1952.94
row_00328,PRD-IAZMTU,13.614,Low Fat,0.0227,Baking Goods,101.39,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1482.98
row_00329,PRD-TF6NJ8,15.859,Low Fat,0.1015,fruits and vegetables,75.57,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1811.18
row_00330,PRD-54TA1S,,Regular,0.0687,breakfast,156.25,STORE-T5G,47,Small,Tier_1,Corner Shop,482.09
row_00331,PRD-5EX41Q,,Regular,0.0175,Baking Goods,176.35,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3316.7
row_00332,PRD-AHB3HN,10.597,Low Fat,0.1082,Snack Foods,56.99,STORE-9RG,28,Small,Tier_2,Standard Supermarket,673.13
row_00333,PRD-444NK0,5.038,Regular,0.059,Meat,125.92,STORE-AGY,45,Large,Tier_3,Standard Supermarket,378.66
row_00334,PRD-VOYP59,,Regular,0.2123,Fruits and Vegetables,183.61,STORE-T5G,47,Small,Tier_1,Corner Shop,540.93
row_00335,PRD-UL2AE5,9.729,Low Fat,0.0236,Health and Hygiene,119.5,STORE-OYG,25,,Tier_2,Standard Supermarket,1437.86
row_00338,PRD-7RS8R0,6.468,Low Fat,0.1843,fruits and vegetables,81.9,STORE-JOR,34,,Tier_3,Corner Shop,86.03
row_00339,PRD-0CHYKM,,Low Fat,0.0677,HEALTH AND HYGIENE,258.81,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4561.26
row_00340,PRD-F6EGQO,15.655,Low Fat,0.088,SNACK FOODS,223.66,STORE-YLW,35,Small,Tier_1,Standard Supermarket,4610.72
row_00342,PRD-1ZXOI6,12.444,Regular,0.0605,SOFT DRINKS,56.0,STORE-HL7,23,Medium,Tier_3,Superstore,1011.68
row_00343,PRD-QOHMUH,15.254,Low Fat,0.0316,Hard Drinks,44.98,STORE-AGY,45,Large,Tier_3,Standard Supermarket,576.15
row_00344,PRD-0CHYKM,9.097,Low Fat,0.0677,Health and Hygiene,273.04,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2827.91
row_00346,PRD-GU1UQX,11.031,Low Fat,0.1382,Dairy,266.77,STORE-OYG,25,,Tier_2,Standard Supermarket,3860.18
row_00347,PRD-60GBFW,13.372,Low Fat,0.0403,FROZEN FOODS,32.63,STORE-YLW,35,Small,Tier_1,Standard Supermarket,637.66
row_00348,PRD-G5MMQ7,,Regular,0.0631,Breakfast,175.43,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3725.67
row_00349,PRD-1N8MTZ,20.15,Low Fat,0.0252,dairy,45.28,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1601.92
row_00350,PRD-8Q2Y4P,8.836,Regular,0.0,Breakfast,54.57,STORE-HL7,23,Medium,Tier_3,Superstore,570.13
row_00351,PRD-MNUTT1,8.111,Low Fat,0.1917,CANNED,150.61,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1419.19
row_00352,PRD-QYXGO4,19.559,Low Fat,0.0536,FRUITS AND VEGETABLES,56.78,STORE-9RG,28,Small,Tier_2,Standard Supermarket,632.57
row_00355,PRD-ET6ZI7,,Low Fat,0.2184,Fruits and Vegetables,114.89,STORE-T5G,47,Small,Tier_1,Corner Shop,218.69
row_00356,PRD-UIB5SQ,10.024,Low Fat,0.0284,MEAT,73.15,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,550.35
row_00357,PRD-PD4RXB,,Regular,0.2101,Baking Goods,57.85,STORE-T5G,47,Small,Tier_1,Corner Shop,286.87
row_00358,PRD-C5OAOO,7.171,Low Fat,0.1209,Others,138.76,STORE-YLW,35,Small,Tier_1,Standard Supermarket,3014.01
row_00359,PRD-LUX745,16.922,Low Fat,0.0363,Health and Hygiene,91.09,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1544.81
row_00360,PRD-EPZHPC,,Low Fat,0.0,SOFT DRINKS,265.31,STORE-T5G,47,Small,Tier_1,Corner Shop,811.62
row_00361,PRD-C6G610,7.5,Low Fat,0.0714,SNACK FOODS,111.63,STORE-HL7,23,Medium,Tier_3,Superstore,1096.42
row_00362,PRD-FGQJFY,7.692,Regular,0.1663,BAKING GOODS,39.75,STORE-OYG,25,,Tier_2,Standard Supermarket,849.39
row_00364,PRD-YZSJHT,9.858,Regular,0.0,Breads,100.15,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2262.3
row_00365,PRD-SILU2D,6.536,Low Fat,0.0106,CANNED,113.26,STORE-HL7,23,Medium,Tier_3,Superstore,2388.41
row_00366,PRD-IPH6H7,,Low Fat,0.0418,fruits and vegetables,142.64,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4243.93
row_00367,PRD-K9LSG4,19.833,Low Fat,0.0875,SNACK FOODS,118.34,STORE-JOR,34,,Tier_3,Corner Shop,116.83
row_00369,PRD-YL84PO,9.04,Regular,0.0135,Snack Foods,197.36,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,379.35
row_00371,PRD-UMPYO0,7.549,Low Fat,0.0421,Baking Goods,97.9,STORE-DKU,30,,Tier_2,Standard Supermarket,1128.62
row_00372,PRD-XV9XJM,10.603,Regular,0.0,Starchy Foods,77.12,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1497.65
row_00376,PRD-KGPPR8,19.797,Regular,0.0648,Baking Goods,164.29,STORE-OYG,25,,Tier_2,Standard Supermarket,2674.85
row_00378,PRD-PSFZVE,17.878,Low Fat,0.0,Snack Foods,104.24,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2922.64
row_00379,PRD-7JH2LK,,Low Fat,0.0762,SNACK FOODS,120.25,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4318.68
row_00380,PRD-4TFZC6,9.585,Low Fat,0.1324,Fruits and Vegetables,188.46,STORE-DKU,30,,Tier_2,Standard Supermarket,3387.37
row_00381,PRD-K15UL9,,Low Fat,0.1194,Frozen Foods,93.53,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3958.07
row_00382,PRD-TY5H59,14.696,Low Fat,0.0529,Fruits and Vegetables,216.16,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4946.09
row_00383,PRD-MVV44C,,Regular,0.0669,meat,236.43,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3459.65
row_00384,PRD-ZN1N5R,12.143,Regular,0.0349,MEAT,198.69,STORE-OYG,25,,Tier_2,Standard Supermarket,3109.67
row_00386,PRD-ILAZCL,7.949,Low Fat,0.0103,snack foods,249.95,STORE-DKU,30,,Tier_2,Standard Supermarket,763.31
row_00387,PRD-1HOH9O,14.492,Low Fat,0.0252,Household,198.02,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2419.0
row_00388,PRD-1IQXZX,,Low Fat,0.0448,frozen foods,44.15,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,700.2
row_00390,PRD-MECOSF,6.01,Regular,0.0194,soft drinks,49.38,STORE-OYG,25,,Tier_2,Standard Supermarket,1522.72
row_00392,PRD-3S195J,4.561,Low Fat,0.0,Hard Drinks,178.87,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1246.88
row_00393,PRD-T6T18U,12.081,Low Fat,0.0303,Canned,76.13,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2141.39
row_00394,PRD-CDIT16,14.358,Low Fat,0.0686,household,263.77,STORE-DKU,30,,Tier_2,Standard Supermarket,2777.4
row_00395,PRD-PDRI65,11.498,Low Fat,0.0169,health and hygiene,131.22,STORE-OYG,25,,Tier_2,Standard Supermarket,1883.67
row_00396,PRD-5RX1SQ,,Regular,0.0495,DAIRY,121.83,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3884.07
row_00397,PRD-USV9I5,18.519,Regular,0.0697,FRUITS AND VEGETABLES,255.0,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,5597.43
row_00398,PRD-UMMSR8,,Low Fat,0.0548,Snack Foods,51.83,STORE-T5G,47,Small,Tier_1,Corner Shop,48.48
row_00399,PRD-MNUTT1,8.601,Low Fat,0.1879,Canned,150.46,STORE-OYG,25,,Tier_2,Standard Supermarket,3145.69
row_00400,PRD-F13TKM,20.197,Low Fat,0.0676,Household,76.68,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1416.68
row_00401,PRD-FCYZ7S,12.481,Low Fat,0.14,Snack Foods,159.68,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2723.56
row_00402,PRD-UM4ULZ,,Regular,0.0677,fruits and vegetables,58.82,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2249.86
row_00403,PRD-IHO2KG,13.342,Regular,0.1283,Frozen Foods,261.31,STORE-JOR,34,,Tier_3,Corner Shop,271.47
row_00406,PRD-SDX9DA,13.484,Regular,0.0434,meat,37.22,STORE-JOR,34,,Tier_3,Corner Shop,72.52
row_00408,PRD-LUJBU0,8.203,Regular,0.0476,BAKING GOODS,110.36,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3873.67
row_00409,PRD-QP5L7C,20.834,Low Fat,0.0379,Frozen Foods,191.21,STORE-HL7,23,Medium,Tier_3,Superstore,1874.45
row_00410,PRD-S57TCO,5.628,Regular,0.0461,Baking Goods,131.64,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2279.74
row_00411,PRD-NA7L0E,15.863,Regular,0.0272,canned,168.36,STORE-YLW,35,Small,Tier_1,Standard Supermarket,4055.22
row_00412,PRD-J4EFFF,8.261,Low Fat,0.0442,Dairy,87.87,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1163.64
row_00413,PRD-I379U2,20.045,Low Fat,0.0341,Soft Drinks,57.1,STORE-OYG,25,,Tier_2,Standard Supermarket,1436.5
row_00414,PRD-CZD9MX,15.446,Regular,0.1062,Fruits and Vegetables,172.72,STORE-OYG,25,,Tier_2,Standard Supermarket,3214.82
row_00417,PRD-CFZYY9,15.599,Low Fat,0.0889,Frozen Foods,221.54,STORE-YLW,35,Small,Tier_1,Standard Supermarket,5344.89
row_00418,PRD-32QVLN,,Regular,0.0,dairy,181.27,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,6191.26
row_00419,PRD-N3VBIA,19.855,Low Fat,0.0602,Household,247.17,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1735.17
row_00420,PRD-8A5PN4,5.724,Regular,0.0765,Fruits and Vegetables,262.53,STORE-HL7,23,Medium,Tier_3,Superstore,3759.61
row_00421,PRD-VM43VV,,Low Fat,0.1138,health and hygiene,158.89,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1555.42
row_00422,PRD-1L8SUG,17.132,Regular,0.0549,starchy foods,65.89,STORE-OYG,25,,Tier_2,Standard Supermarket,1731.36
row_00424,PRD-6O0HUH,19.966,Regular,0.0257,fruits and vegetables,230.27,STORE-JOR,34,,Tier_3,Corner Shop,451.89
row_00425,PRD-KD6FLE,16.428,Low Fat,0.023,soft drinks,193.24,STORE-HL7,23,Medium,Tier_3,Superstore,5560.71
row_00426,PRD-CXN22P,16.006,Low Fat,0.0888,dairy,98.57,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1389.4
row_00427,PRD-DV8A43,7.545,Regular,0.1387,SNACK FOODS,46.36,STORE-HL7,23,Medium,Tier_3,Superstore,915.53
row_00428,PRD-VP8H4N,8.704,Low Fat,0.0988,CANNED,50.97,STORE-AGY,45,Large,Tier_3,Standard Supermarket,857.77
row_00429,PRD-CUZREN,13.648,Low Fat,0.0567,Dairy,239.58,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,5712.22
row_00432,PRD-Y0VDVE,15.943,Low Fat,0.045,dairy,240.49,STORE-DKU,30,,Tier_2,Standard Supermarket,2928.2
row_00433,PRD-FF5E8I,15.91,Low Fat,0.0362,Soft Drinks,179.17,STORE-YLW,35,Small,Tier_1,Standard Supermarket,5800.04
row_00434,PRD-8A170X,18.326,Low Fat,0.0685,frozen foods,248.03,STORE-JOR,34,,Tier_3,Corner Shop,241.27
row_00436,PRD-679O2X,,Low Fat,0.0513,Snack Foods,190.13,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,9323.55
row_00440,PRD-1RUPFR,,Low Fat,0.072,HARD DRINKS,36.74,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,801.91
row_00442,PRD-QYXGO4,20.278,Low Fat,0.0916,fruits and vegetables,55.76,STORE-JOR,34,,Tier_3,Corner Shop,54.93
row_00443,PRD-7MX3JP,19.4,Low Fat,0.0432,Fruits and Vegetables,117.2,STORE-HL7,23,Medium,Tier_3,Superstore,2269.61
row_00444,PRD-RPHBL5,,Regular,0.0451,Snack Foods,177.16,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2742.94
row_00445,PRD-HQ57UY,16.005,Regular,0.1089,Frozen Foods,37.87,STORE-YLW,35,Small,Tier_1,Standard Supermarket,273.04
row_00446,PRD-PXXK71,7.833,Low Fat,0.0676,health and hygiene,44.02,STORE-AGY,45,Large,Tier_3,Standard Supermarket,831.51
row_00450,PRD-XQFXKD,14.404,Low Fat,0.0933,Canned,136.8,STORE-HL7,23,Medium,Tier_3,Superstore,848.79
row_00451,PRD-YOQF1P,13.425,Regular,0.0132,FRUITS AND VEGETABLES,117.85,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3316.55
row_00452,PRD-I7KBCW,,Low Fat,0.0786,Meat,195.14,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,5961.75
row_00453,PRD-DSN8CW,15.764,Regular,0.044,Snack Foods,168.62,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2797.3
row_00454,PRD-30D7TU,19.678,Low Fat,0.0122,Fruits and Vegetables,189.67,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2430.99
row_00455,PRD-BAZHAK,19.703,Low Fat,0.1049,frozen foods,112.69,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1225.31
row_00456,PRD-MS2LEL,,Low Fat,0.1189,snack foods,221.02,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3895.47
row_00457,PRD-D5KXKQ,19.674,Low Fat,0.0561,Seafood,200.02,STORE-OYG,25,,Tier_2,Standard Supermarket,4377.47
row_00458,PRD-VGA3ZI,,Low Fat,0.0458,health and hygiene,145.19,STORE-T5G,47,Small,Tier_1,Corner Shop,592.58
row_00459,PRD-PJ1TV2,17.967,Regular,0.0284,Fruits and Vegetables,142.51,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2556.01
row_00461,PRD-SYOY6G,16.462,Regular,0.0226,Snack Foods,43.01,STORE-YLW,35,Small,Tier_1,Standard Supermarket,354.46
row_00462,PRD-MNUTT1,8.233,Low Fat,0.1804,Canned,148.82,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4342.66
row_00463,PRD-T2XRGI,21.497,Regular,0.0,Starchy Foods,177.25,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2844.59
row_00464,PRD-N7P05D,11.333,Regular,0.0232,dairy,187.45,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,4117.05
row_00466,PRD-T2DADY,17.085,Low Fat,0.0205,Others,78.34,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1753.76
row_00467,PRD-JOYJNE,17.61,Low Fat,0.044,dairy,168.74,STORE-OYG,25,,Tier_2,Standard Supermarket,2420.31
row_00468,PRD-F727XE,18.342,Low Fat,0.0529,snack foods,118.21,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1467.08
row_00469,PRD-Y0PRZV,6.679,Regular,0.0741,Breads,145.07,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2573.8
row_00470,PRD-G1X3J1,11.711,Low Fat,0.1101,Soft Drinks,197.07,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2481.28
row_00471,PRD-IAZMTU,14.099,Low Fat,0.0238,BAKING GOODS,102.61,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1840.03
row_00473,PRD-OECBPM,18.688,Low Fat,0.0463,Hard Drinks,173.24,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1079.16
row_00474,PRD-HFH2XF,,Regular,0.0438,Breads,106.92,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2283.09
row_00475,PRD-3I603D,17.838,Low Fat,0.0258,FROZEN FOODS,265.12,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3440.21
row_00477,PRD-NQ65QD,5.992,Low Fat,0.0767,Dairy,62.16,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1281.42
row_00479,PRD-6O3NRD,11.329,Low Fat,0.0076,Meat,196.34,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2649.63
row_00481,PRD-D7OODG,19.497,Regular,0.0519,fruits and vegetables,77.4,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1471.77
row_00482,PRD-SCRO8S,14.94,Regular,0.103,fruits and vegetables,43.18,STORE-HL7,23,Medium,Tier_3,Superstore,129.59
row_00483,PRD-T2DADY,,Low Fat,0.0365,Others,76.4,STORE-T5G,47,Small,Tier_1,Corner Shop,83.86
row_00484,PRD-OAEDOE,13.063,Low Fat,0.0187,Dairy,75.66,STORE-HL7,23,Medium,Tier_3,Superstore,1458.85
row_00486,PRD-QDI07H,17.721,Regular,0.161,dairy,235.95,STORE-HL7,23,Medium,Tier_3,Superstore,4205.04
row_00487,PRD-VTTR5G,13.855,Regular,0.0549,breakfast,234.67,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1328.61
